Marine_code,nir,red,blue,green,emad,smad,bcmad,nir08,nir09,swir16,swir22,coastal,rededge1,rededge2,rededge3,mndwi,ndti,cai,ndvi,evi,savi,ndwi,b_g,b_r,swir22_swir16,mci,ndci,nbi,ndmi,bsi,awei,tc_wetness,y,x
5.0,0.0534,0.09960000000000001,0.10650000000000001,0.1262,0.13474883,2.4783312e-06,2.3061988e-05,0.0545,0.0829,0.0422,0.0371,0.0804,0.1015,0.0604,0.0656,0.49881235154394304,-0.11780336581045173,-0.13964686998394868,-0.30196078431372547,0.039777060721619246,-0.30196078431372547,0.4053452115812918,0.8438985736925515,1.069277108433735,0.8791469194312796,0.5261083743842364,0.009448035803083038,-0.11715481171548119,0.11715481171548119,-0.07821982467970329,0.28787500000000005,0.09787514000000003,-1944085.0,3134355.0
5.0,0.0627,0.1048,0.11270000000000001,0.13140000000000002,0.12603997,2.9076725e-06,1.8739867e-05,0.0693,0.1274,0.050300000000000004,0.0408,0.069,0.1056,0.0732,0.0784,0.44634012107870114,-0.11261642675698565,-0.24050632911392403,-0.2513432835820895,0.06138847858197932,-0.2513432835820895,0.35394126738794435,0.8576864535768645,1.075381679389313,0.8111332007952287,0.5937500000000001,0.0038022813688212698,-0.10973451327433628,0.10973451327433628,-0.09283489096573207,0.2819,0.09679592999999999,-1944195.0,3134565.0
5.0,0.05,0.1009,0.1096,0.1298,0.13477163,2.5205045e-06,2.8350454e-05,0.048100000000000004,0.053200000000000004,0.038900000000000004,0.0356,0.0888,0.09380000000000001,0.0533,0.057600000000000005,0.5388263189093063,-0.1252709146077156,-0.10483870967741934,-0.3373094764744864,0.02891768658507319,-0.3373094764744864,0.4438264738598442,0.8443759630200308,1.0862239841427155,0.9151670951156812,0.5330490405117271,-0.03646635850025678,-0.12485939257592799,0.12485939257592799,-0.07801418439716315,0.30965000000000004,0.09854561999999997,-1944025.0,3134175.0
5.0,0.0548,0.10310000000000001,0.11320000000000001,0.1318,0.1475592,3.1214176e-06,2.3491102e-05,0.055600000000000004,0.047900000000000005,0.0396,0.0332,0.0844,0.0983,0.0614,0.0664,0.5379229871645275,-0.12217965091528306,-0.14574898785425106,-0.30588980367321095,0.04112081513828239,-0.30588980367321095,0.41264737406216506,0.858877086494689,1.0979631425800194,0.8383838383838383,0.5574771108850458,-0.023833167825223496,-0.16101694915254233,0.16101694915254233,-0.10417351298061125,0.3094,0.10311358,-1944055.0,3133995.0
5.0,0.0436,0.0794,0.0877,0.1027,0.12334858,2.9527903e-06,2.6155874e-05,0.0426,0.12490000000000001,0.034800000000000005,0.0302,0.0579,0.0791,0.046400000000000004,0.0499,0.4938181818181817,-0.12795167490389897,-0.20467032967032966,-0.2910569105691057,0.034328790953899686,-0.2910569105691057,0.4039644565960356,0.8539435248296008,1.1045340050377834,0.8678160919540229,0.5512010113780025,-0.0018927444794952348,-0.11224489795918362,0.11224489795918362,-0.0900788709007887,0.2344,0.07660467,-1944085.0,3133825.0
5.0,0.051800000000000006,0.0918,0.0966,0.11280000000000001,0.1332397,3.0790925e-06,2.7730543e-05,0.048100000000000004,0.0664,0.0332,0.027600000000000003,0.07440000000000001,0.0908,0.053700000000000005,0.0591,0.5452054794520548,-0.1026392961876833,-0.12982456140350876,-0.2785515320334262,0.04293360665072315,-0.2785515320334262,0.370595382746051,0.8563829787234042,1.0522875816993464,0.8313253012048194,0.5704845814977973,-0.005476451259583794,-0.21882352941176475,0.21882352941176475,-0.10828976848394321,0.25800000000000006,0.09340167000000005,-1944215.0,3133665.0
5.0,0.0683,0.10890000000000001,0.1136,0.12990000000000002,0.17427424,5.133569e-06,2.6099491e-05,0.0671,0.0511,0.0458,0.033600000000000005,0.09860000000000001,0.10830000000000001,0.07200000000000001,0.07540000000000001,0.4786568013659647,-0.08793969849246233,-0.07068803016022619,-0.22911963882618513,0.07111647694607336,-0.22911963882618513,0.3107971745711403,0.8745188606620476,1.0431588613406795,0.7336244541484717,0.6306555863342567,-0.0027624309392265344,-0.1971954425942156,0.1971954425942156,-0.12145499383477185,0.27559999999999996,0.10665734,-1944295.0,3133535.0
5.0,0.0709,0.1114,0.117,0.1341,0.15420903,5.1292327e-06,2.4153405e-05,0.066,0.0504,0.049100000000000005,0.0363,0.1,0.10690000000000001,0.0704,0.0736,0.4639737991266375,-0.09246435845213849,-0.07834101382488479,-0.222161272627537,0.07640983987003948,-0.222161272627537,0.3082926829268292,0.8724832214765101,1.0502692998204668,0.7393075356415477,0.6632366697848456,-0.020613834173156164,-0.18166666666666664,0.18166666666666664,-0.11978545887961863,0.28132499999999994,0.10528498999999998,-1944365.0,3133415.0
5.0,0.051300000000000005,0.0887,0.0974,0.1124,0.14167032,2.8722584e-06,2.3380038e-05,0.0577,0.1053,0.0408,0.0344,0.079,0.0889,0.059000000000000004,0.06470000000000001,0.4673629242819843,-0.11785181501740427,-0.10430839002267574,-0.26714285714285707,0.04636576787807738,-0.26714285714285707,0.3732437385461209,0.8665480427046264,1.0980834272829763,0.8431372549019607,0.5770528683914511,0.0011261261261261584,-0.11400651465798047,0.11400651465798047,-0.094186902133922,0.24885,0.08427934999999998,-1944465.0,3133325.0
5.0,0.0429,0.07730000000000001,0.0815,0.09430000000000001,0.11897563,4.3920786e-06,3.3386277e-05,0.0419,0.0412,0.0346,0.030500000000000003,0.0702,0.07830000000000001,0.0465,0.0495,0.4631497284716835,-0.09906759906759906,-0.0744891232696111,-0.286189683860233,0.03344687028868166,-0.286189683860233,0.3746355685131195,0.8642629904559914,1.0543337645536868,0.8815028901734105,0.5478927203065134,0.006426735218509003,-0.1070967741935484,0.1070967741935484,-0.07149009474590871,0.20862500000000006,0.07321681,-1944535.0,3133015.0
